Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,500,0.001,43.670793
1000000,500,0.002,26.640536
1000000,500,0.004,34.828017
1000000,500,0.006,28.552410
1000000,500,0.008,18.098935
1000000,500,0.01,14.567901
1000000,500,0.02,2.308322
1000000,500,0.03,1.631919
1000000,500,0.04,1.140807
1000000,500,0.05,0.855649
1000000,500,0.06,0.691499
1000000,500,0.08,0.498989
1000000,500,0.10,0.477358
1000000,500,0.12,0.369893
1000000,500,0.14,0.331633
1000000,500,0.15,0.327359
1000000,500,0.16,0.289232
1000000,500,0.18,0.274763
1000000,500,0.20,0.262821
1000000,500,0.25,0.213450
1000000,500,0.30,0.200710
1000000,500,0.35,0.180299
1000000,500,0.40,0.172447
1000000,500,0.50,0.172770
1000000,500,0.60,0.157813
1000000,500,0.80,0.156746
1000000,500,1.00,0.153733
1000000,600,0.001,35.706848
1000000,600,0.002,24.802030
1000000,600,0.004,27.674093
1000000,600,0.006,47.491830
1000000,600,0.008,21.147150
1000000,600,0.01,24.004577
1000000,600,0.02,3.201806
1000000,600,0.03,1.759792
