Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,100,0.80,0.054361
1000000,100,1.00,0.048884
1000000,150,0.001,11.450479
1000000,150,0.002,8.877200
1000000,150,0.004,9.094525
1000000,150,0.006,10.778883
1000000,150,0.008,6.812102
1000000,150,0.01,8.011345
1000000,150,0.02,4.152963
1000000,150,0.03,1.895245
1000000,150,0.04,1.114898
1000000,150,0.05,0.759866
1000000,150,0.06,0.594483
1000000,150,0.08,0.412851
1000000,150,0.10,0.318562
1000000,150,0.12,0.253127
1000000,150,0.14,0.223099
1000000,150,0.15,0.208310
1000000,150,0.16,0.193598
1000000,150,0.18,0.178652
1000000,150,0.20,0.154200
1000000,150,0.25,0.126813
1000000,150,0.30,0.106758
1000000,150,0.35,0.095242
1000000,150,0.40,0.085209
1000000,150,0.50,0.072877
1000000,150,0.60,0.061738
1000000,150,0.80,0.054230
1000000,150,1.00,0.049198
1000000,200,0.001,8.779361
1000000,200,0.002,9.226457
1000000,200,0.004,6.931431
1000000,200,0.006,9.805838
1000000,200,0.008,9.182348
1000000,200,0.01,9.555245
1000000,200,0.02,4.625367
1000000,200,0.03,1.983486
1000000,200,0.04,1.058409
1000000,200,0.05,0.823890
1000000,200,0.06,0.565092
1000000,200,0.08,0.432377
1000000,200,0.10,0.319724
1000000,200,0.12,0.257867
1000000,200,0.14,0.219374
1000000,200,0.15,0.212809
1000000,200,0.16,0.194933
1000000,200,0.18,0.175834
1000000,200,0.20,0.148866
1000000,200,0.25,0.125288
1000000,200,0.30,0.113034
1000000,200,0.35,0.093767
1000000,200,0.40,0.088271
1000000,200,0.50,0.073275
1000000,200,0.60,0.064654
1000000,200,0.80,0.055762
1000000,200,1.00,0.052707
1000000,250,0.001,10.655487
1000000,250,0.002,9.346587
1000000,250,0.004,10.833720
1000000,250,0.006,9.378575
1000000,250,0.008,7.839327
1000000,250,0.01,8.494560
1000000,250,0.02,4.274548
1000000,250,0.03,2.045968
1000000,250,0.04,1.255348
